    #,     Theta,  TwoTheta, Detector,  Monitor,  Seconds,       I0,       I2,    Foils, Normalized,    Temp1,    Temp2,      ch5,      ch6,      ch7,    ICRxT,    OCRxT,     ROI1,     ROI2,     ROI3,     ROI4,     ROI5,     ROI6,     ROI7,     TEMP,   TTIMER,    CTEMP,    Timer,   gkcnt1,   gkcnt2,  keith_I,  keith_V,      pd1,      pd2,      pd3,      pd4,      pd5,      pd6,      pd7,      pd8,      pd9,     pd10,     pd11,     pd12,     pd13,     pd14,     pd15,     pd16,   gkadc1,   gkadc2,     kpow
   69,     0.414,     0.828,        0,     8396,   0.3000,    53710,      234,     0000,        0,        0,        0,        0,    55407,    55233,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    26350,    59301,    44756,    48878,      268,      277,   153720,      584,      561,    34894,   120395,   227842,      774,      741,    14239,   115908,        0,        0,        0
   70,      0.42,      0.84,        0,     8389,   0.3000,    53694,      235,     0000,        0,        0,        0,        0,    55456,    55153,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    29784,    67174,    38251,    59032,      249,      323,   165240,      561,      570,    21584,    93791,   220691,      728,      727,    11673,   106444,        0,        0,        0
   71,     0.426,     0.852,        1,     8413,   0.3000,    53719,      235,     0000, 0.00011886366,        0,        0,        1,    55429,    55229,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    29157,    66319,    27502,    71991,      258,      296,   166604,      575,      536,    12942,    82737,   216482,      671,      717,    11492,    96812,        0,        0,        0
   72,     0.432,     0.864,        0,     8396,   0.3000,    53755,      234,     0000,        0,        0,        0,        0,    55459,    55272,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    25212,    56712,    15709,    78177,      223,      326,   151420,      524,      560,     9376,    84605,   204020,      665,      688,    12748,    89931,        0,        0,        0
   73,     0.438,     0.876,        0,     8395,   0.3000,    53746,      234,     0000,        0,        0,        0,        0,    55472,    55237,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    17679,    40067,     6682,    74169,      202,      328,   121672,      513,      550,     9501,    93403,   180687,      689,      664,    14204,    86029,        0,        0,        0
   74,     0.444,     0.888,        0,     8373,   0.3000,    53697,      233,     0000,        0,        0,        0,        0,    55416,    55204,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    10449,    23752,     2750,    59773,      184,      263,    86921,      479,      474,    11401,    98962,   148853,      624,      596,    15522,    81752,        0,        0,        0
   75,      0.45,       0.9,        0,     8411,   0.3000,    53712,      234,     0000,        0,        0,        0,        0,    55399,    55247,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     4307,    10312,     2912,    39859,      135,      197,    53589,      409,      423,    13748,    97036,   111497,      540,      560,    17027,    78401,        0,        0,        0
   76,     0.456,     0.912,        0,     8397,   0.3000,    53709,      233,     0000,        0,        0,        0,        0,    55392,    55250,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     1627,     4435,     5680,    21042,      144,      158,    31542,      409,      385,    14562,    81370,    77681,      547,      567,    18302,    70393,        0,        0,        0
   77,     0.462,     0.924,        0,     8386,   0.3000,    53700,      234,     0000,        0,        0,        0,        0,    55372,    55246,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     1604,     4427,     8502,     8306,      130,      147,    21576,      315,      369,    15101,    61059,    53294,      492,      466,    20526,    62970,        0,        0,        0
   78,     0.468,     0.936,        0,     8388,   0.3000,    53729,      234,     0000,        0,        0,        0,        0,    55395,    55287,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     3100,     7863,    10049,     3406,      108,      115,    21583,      338,      331,    15475,    41275,    40875,      458,      456,    22810,    55248,        0,        0,        0
   79,     0.474,     0.948,        0,     8391,   0.3000,    53659,      234,     0000,        0,        0,        0,        1,    55345,    55197,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     4895,    11784,    10055,     4953,      111,      108,    27066,      279,      284,    17232,    26318,    39259,      433,      387,    25296,    47868,        0,        0,        0
   80,      0.48,      0.96,        0,     8405,   0.3000,    53671,      234,     0000,        0,        0,        0,        0,    55401,    55157,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     6100,    14436,     9034,     9866,      122,      137,    33611,      293,      280,    20051,    19616,    45189,      419,      403,    26862,    41755,        0,        0,        0
   81,     0.486,     0.972,        0,     8402,   0.3000,    53674,      234,     0000,        0,        0,        0,        0,    55362,    55205,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     6060,    14076,     8382,    14250,      128,      108,    36963,      301,      268,    23696,    19807,    52990,      427,      386,    27263,    37229,        0,        0,        0
   82,     0.492,     0.984,        0,     8393,   0.3000,    53724,      234,     0000,        0,        0,        0,        0,    55368,    55299,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     5583,    12856,     9028,    16509,      111,      109,    38693,      272,      252,    28104,    23868,    61485,      373,      363,    26139,    33757,        0,        0,        0
   83,     0.498,     0.996,        0,     8387,   0.3000,    53690,      233,     0000,        0,        0,        0,        0,    55405,    55195,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     5092,    12045,    11301,    15977,      135,      117,    39586,      309,      271,    30762,    28724,    68243,      391,      372,    23321,    31258,        0,        0,        0
   84,     0.504,     1.008,        0,     8382,   0.3000,    53634,      234,     0000,        0,        0,        0,        0,    55393,    55096,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     5628,    13112,    14909,    14297,      108,       79,    42591,      275,      232,    30959,    31268,    74090,      340,      301,    19423,    29300,        0,        0,        0
   85,      0.51,      1.02,        0,     8408,   0.3000,    53634,      234,     0000,        0,        0,        0,        0,    55385,    55100,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     7063,    16552,    18253,    13634,      114,      142,    48733,      261,      301,    28936,    30437,    79794,      344,      345,    15446,    26757,        0,        0,        0
   86,     0.516,     1.032,        0,     8373,   0.3000,    53654,      234,     0000,        0,        0,        0,        0,    55344,    55188,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,     9124,    21148,    20070,    14710,      125,      124,    56275,      279,      284,    24925,    27863,    84692,      353,      339,    11757,    24198,        0,        0,        0
   87,     0.522,     1.044,        0,     8385,   0.3000,    53615,      234,     0000,        0,        0,        0,        0,    55331,    55124,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    11288,    25856,    20214,    18965,      120,      119,    65347,      291,      262,    19637,    26659,    91290,      353,      339,     8462,    22998,        0,        0,        0
   88,     0.528,     1.056,        1,     8397,   0.3000,    53658,      234,     0000, 0.00011909015,        0,        0,        1,    55361,    55173,        1,        1,        1,        1,        1,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,    12989,    29337,    17882,    24802,      124,      155,    72401,      262,      297,    14449,    27442,    96750,      332,      333,     6374,    22924,        0,        0,        0
